female,year,area,obs,pred,YR_FL,loc_density,f_status,f_min_age,f_ALR,mean_age,delta_age,mean_age_LD,delta_age_LD,LR,HD,LD,CS,BS,hatch,ACW,FL,recruits
3897,44,1,5873,0,5.1,1.83,1,1,1,1,0,1,0,1,49,31,8,6,0.75,135,1,0
1098,13,3,1672,1,6,0.23,1,1,1,1,0,1,0,1,51,31,9,7,0.78,189,6,1
3740,46,5,5664,0,6.2,1.57,0,1,1,1,0,1,0,1,53,31,11,9,0.82,147,4,0
2512,18,6,3823,0,5.8,0.34,0,1,1,1,0,1,0,1,52,31,6,5,0.83,201,3,1
1720,29,4,2608,0,5.7,0.48,0,1,1,1,0,1,0,1,49,31,6,5,0.83,198,5,0
2833,18,5,4263,0,5.8,0.48,0,1,1,1,0,1,0,1,61,31,6,5,0.83,196,5,0
5332,44,3,8049,0,5.1,0.73,1,1,1,1,0,1,0,1,49,31,6,5,0.83,190,5,0
1373,16,6,2088,1,5.7,0.07,1,1,1,1,0,1,0,1,52,31,6,5,0.83,183,5,0
4659,35,4,6999,0,6.9,0.45,1,1,1,1,0,1,0,1,53,31,12,10,0.83,191,9,0
3649,29,8,5529,0,5.7,0.49,1,1,3,1,0,1,0,0,51,31,7,6,0.86,,0,0
1698,29,5,2574,0,5.7,1.27,0,1,1,1,0,1,0,1,49,31,7,6,0.86,196,5,1
4767,37,2,7173,0,5.5,1.39,1,1,1,1,0,1,0,1,51,31,7,6,0.86,202,6,2
3790,46,5,5726,0,6.2,1.57,0,1,1,1,0,1,0,1,51,31,7,6,0.86,,0,0
1413,22,2,2144,0,7.4,1.66,1,1,1,1,0,1,0,1,51,31,7,6,0.86,186,6,1
1616,42,9,2439,0,5.6,1.79,0,1,1,1,0,1,0,1,55,31,7,6,0.86,186,6,0
4067,47,9,6084,0,6.7,2.05,1,1,1,1,0,1,0,1,50,31,7,6,0.86,189,6,0
265,2,4,404,1,6,0.37,1,1,1,1,0,1,0,1,50,31,7,6,0.86,,5,0
1481,16,1,2228,1,5.7,1.15,0,1,1,1,0,1,0,1,51,31,7,6,0.86,,0,0
4663,35,4,7006,0,6.9,0.45,1,1,1,1,0,1,0,1,50,31,8,7,0.88,195,7,0
4670,35,4,7017,0,6.9,0.45,1,1,1,1,0,1,0,1,51,31,8,7,0.88,194,7,0
3317,24,7,4991,0,7.3,0.5,0,1,1,1,0,1,0,1,53,31,8,7,0.88,166,1,0
4879,40,1,7353,0,5.5,0.82,1,1,1,1,0,1,0,1,49,31,8,7,0.88,166,6,0
3134,23,8,4713,0,7.8,0.49,1,1,1,1,0,1,0,1,53,31,9,8,0.89,183,8,0
3977,46,3,5979,0,6.2,0.83,1,1,1,1,0,1,0,1,50,31,9,8,0.89,149,4,0
2468,41,9,3767,0,7,1.14,0,1,2,1,0,1,0,0,51,31,9,8,0.89,196,8,1
1402,16,2,2130,1,5.7,1.34,1,1,1,1,0,1,0,1,53,31,9,8,0.89,185,8,0
3036,21,8,4577,0,8.6,0.56,1,1,1,1,0,1,0,1,54,31,10,9,0.9,191,9,1
1342,14,8,2033,1,7,0.3,1,1,1,1,0,1,0,1,,31,10,9,0.9,,9,1
1764,29,4,2676,0,5.7,0.48,0,1,1,1,0,1,0,1,57,31,13,12,0.92,168,12,2
1923,31,3,2895,0,7.7,0.57,0,1,1,1,0,1,0,1,47,31,5,5,1,203,4,0
2267,35,6,3451,0,6.9,0.7,0,1,1,1,0,1,0,1,48,31,5,5,1,201,5,2
1608,42,4,2426,0,5.6,0.54,0,1,1,1,0,1,0,1,52,31,6,6,1,189,6,0
2420,41,8,3683,0,7,0.54,0,1,1,1,0,1,0,1,52,31,6,6,1,,0,0
2375,37,8,3624,0,5.5,0.58,0,1,1,1,0,1,0,1,48,31,6,6,1,163,6,0
4988,37,4,7531,0,5.5,0.73,1,1,1,1,0,1,0,1,50,31,6,6,1,203,6,0
567,5,2,879,1,5.6,1.76,0,1,1,1,0,1,0,1,52,31,6,6,1,202,5,0
3328,24,8,5005,0,7.3,0.84,1,1,1,1,0,1,0,1,52,31,7,7,1,164,7,0
2504,18,9,3811,0,5.8,1.03,0,1,1,1,0,1,0,1,51,31,7,7,1,181,5,2
4976,37,1,7509,0,5.5,1.32,1,1,1,1,0,1,0,1,52,31,7,7,1,186,7,2
5303,42,1,8002,0,5.6,1.58,1,1,1,1,0,1,0,1,51,31,7,7,1,183,7,0
1097,13,8,1671,1,6,0.32,1,1,1,1,0,1,0,1,51,31,7,7,1,187,7,0
52,2,6,83,1,6,0.38,0,1,1,1,0,1,0,1,47,31,7,7,1,184,5,0
1545,18,4,2318,0,5.8,0.32,1,1,1,1,0,1,0,1,56,31,8,8,1,189,8,2
3159,23,4,4763,0,7.8,0.4,0,1,1,1,0,1,0,1,52,31,8,8,1,205,8,2
3162,23,4,4767,0,7.8,0.4,0,1,1,1,0,1,0,1,52,31,8,8,1,,0,0
5333,44,4,8050,0,5.1,0.41,1,1,1,1,0,1,0,1,51,31,8,8,1,150,8,0
4472,34,6,6669,0,7.6,0.53,1,1,1,1,0,1,0,1,50,31,8,8,1,190,8,1
3821,47,6,5761,0,6.7,0.68,0,1,1,1,0,1,0,1,53,31,8,8,1,188,8,1
3295,24,3,4961,0,7.3,0.73,1,1,1,1,0,1,0,1,51,31,8,8,1,182,8,1
5026,37,4,7584,0,5.5,0.73,1,1,1,1,0,1,0,1,51,31,8,8,1,172,8,1
3992,46,3,5997,0,6.2,0.83,1,1,1,1,0,1,0,1,51,31,8,8,1,145,2,0
5254,46,3,7928,0,6.2,0.83,1,1,1,1,0,1,0,1,50,31,8,8,1,,0,0
103,24,8,152,0,7.3,0.84,0,1,1,1,0,1,0,1,57,31,8,8,1,178,7,0
3997,46,8,6005,0,6.2,0.84,1,1,1,1,0,1,0,1,49,31,8,8,1,166,8,0
3277,23,1,4935,0,7.8,1,0,1,1,1,0,1,0,1,50,31,8,8,1,189,8,2
152,24,9,225,0,7.3,1.25,0,1,1,1,0,1,0,1,50,31,8,8,1,197,8,0
4933,37,1,7446,0,5.5,1.32,1,1,1,1,0,1,0,1,53,31,8,8,1,171,8,3
94,24,1,141,0,7.3,1.47,0,1,1,1,0,1,0,1,52,31,8,8,1,192,7,1
1295,15,4,1965,1,5.7,0.12,1,1,2,1,0,1,0,0,53,31,8,8,1,185,8,2
1374,15,6,2089,1,5.7,0.16,0,1,1,1,0,1,0,1,53,31,8,8,1,197,8,1
1314,14,8,1997,1,7,0.3,0,1,1,1,0,1,0,1,55,31,8,8,1,187,8,0
852,9,8,1306,1,4.9,0.41,0,1,1,1,0,1,0,1,52,31,8,8,1,,7,2
983,12,9,1500,1,5.4,0.57,1,1,2,1,0,1,0,0,49,31,8,8,1,,0,0
374,4,9,584,1,8.2,0.61,0,1,1,1,0,1,0,1,50,31,8,8,1,204,6,2
1257,14,1,1908,1,7,1.18,1,1,1,1,0,1,0,1,,31,8,8,1,,3,0
569,5,2,881,1,5.6,1.76,0,1,1,1,0,1,0,1,49,31,8,8,1,204,8,1
140,25,6,204,0,6.5,0.36,0,1,1,1,0,1,0,1,55,31,9,9,1,167,8,0
2928,20,6,4393,0,8.5,0.36,1,1,1,1,0,1,0,1,53,31,9,9,1,185,9,1
5427,40,4,8182,0,5.5,0.38,1,1,1,1,0,1,0,1,54,31,9,9,1,,0,0
5475,40,6,8264,0,5.5,0.41,0,1,1,1,0,1,0,1,52,31,9,9,1,,0,0
165,26,2,243,0,7.5,0.48,0,1,1,1,0,1,0,1,52,31,9,9,1,197,9,2
2813,18,5,4234,0,5.8,0.48,0,1,1,1,0,1,0,1,53,31,9,9,1,197,9,0
3268,23,8,4915,0,7.8,0.49,1,1,1,1,0,1,0,1,52,31,9,9,1,183,9,2
2270,35,6,3455,0,6.9,0.7,0,1,1,1,0,1,0,1,51,31,9,9,1,189,9,0
1650,26,9,2498,0,7.5,0.72,0,1,1,1,0,1,0,1,54,31,9,9,1,192,8,2
161,24,3,238,0,7.3,0.73,0,1,1,1,0,1,0,1,53,31,9,9,1,178,9,0
2269,35,8,3454,0,6.9,0.73,0,1,1,1,0,1,0,1,50,31,9,9,1,178,8,0
98,24,8,145,0,7.3,0.84,0,1,1,1,0,1,0,1,51,31,9,9,1,188,8,0
3307,24,9,4978,0,7.3,1.25,1,1,1,1,0,1,0,1,53,31,9,9,1,200,9,0
3421,25,9,5141,0,6.5,1.33,1,1,1,1,0,1,0,1,54,31,9,9,1,193,7,0
3950,46,5,5950,0,6.2,1.57,1,1,1,1,0,1,0,1,52,31,9,9,1,147,4,0
4692,35,9,7045,0,6.9,1.75,1,1,1,1,0,1,0,1,51,31,9,9,1,172,9,0
427,4,8,659,1,8.2,0.11,1,1,1,1,0,1,0,1,51,31,9,9,1,193,9,0
1270,14,4,1925,1,7,0.22,0,1,2,1,0,1,0,0,52,31,9,9,1,,8,0
433,4,4,668,1,8.2,0.32,1,1,1,1,0,1,0,1,51,31,9,9,1,202,6,0
518,10,9,813,1,5.4,0.53,1,1,1,1,0,1,0,1,52,31,9,9,1,192,8,1
1360,14,9,2070,1,7,1.06,1,1,1,1,0,1,0,1,51,31,9,9,1,182,9,2
725,7,1,1119,1,5.9,1.5,0,1,1,1,0,1,0,1,51,31,9,9,1,193,6,0
2382,37,7,3633,0,5.5,0.37,0,1,1,1,0,1,0,1,54,31,10,10,1,190,10,1
2501,40,6,3808,0,5.5,0.41,0,1,1,1,0,1,0,1,51,31,10,10,1,150,2,0
4982,39,4,7523,0,6.7,0.48,1,1,1,1,0,1,0,1,54,31,10,10,1,167,10,0
4235,30,9,6317,0,6.8,1.22,1,1,1,1,0,1,0,1,52,31,10,10,1,156,8,0
1890,35,2,2837,0,6.9,1.28,0,1,1,1,0,1,0,1,52,31,10,10,1,160,6,0
3434,25,9,5158,0,6.5,1.33,1,1,1,1,0,1,0,1,54,31,10,10,1,199,9,1
2367,39,9,3610,0,6.7,1.37,0,1,1,1,0,1,0,1,52,31,10,10,1,176,7,1
409,4,4,634,1,8.2,0.32,1,1,2,1,0,1,0,0,51,31,10,10,1,199,9,0
550,6,9,859,1,6.7,0.57,0,1,1,1,0,1,0,1,51,31,10,10,1,195,10,1
784,7,2,1206,1,5.9,1.01,1,1,1,1,0,1,0,1,53,31,10,10,1,,0,0
63,21,4,101,0,8.6,0.32,0,1,1,1,0,1,0,1,56,31,11,11,1,202,11,1
3732,47,4,5654,0,6.7,0.53,0,1,1,1,0,1,0,1,54,31,11,11,1,180,11,0
153,24,4,226,0,7.3,0.65,0,1,1,1,0,1,0,1,53,31,11,11,1,178,11,0
3367,24,8,5061,0,7.3,0.84,0,1,1,1,0,1,0,1,56,31,11,11,1,188,10,3
434,4,3,669,1,8.2,0.23,1,1,1,1,0,1,0,1,53,31,11,11,1,203,11,0
347,3,2,542,1,5.9,0.64,0,1,1,1,0,1,0,1,54,31,11,11,1,171,8,0
479,5,2,741,1,5.6,1.76,1,1,2,1,0,1,0,0,52,31,11,11,1,185,11,0
2275,35,6,3463,0,6.9,0.7,0,1,1,1,0,1,0,1,53,31,12,12,1,167,11,0
3322,28,2,4998,0,8.9,0.91,1,1,1,1,0,1,0,1,53,31,12,12,1,197,12,0
2153,35,9,3275,0,6.9,1.75,0,1,1,1,0,1,0,1,53,31,12,12,1,179,11,0
1384,15,3,2102,1,5.7,0.2,0,1,1,1,0,1,0,1,55,31,12,12,1,182,12,0
3644,29,8,5521,0,5.7,0.49,1,1,1,1,0,1,0,1,52,32,7,4,0.57,185,4,2
102,24,6,151,0,7.3,0.78,0,1,1,1,0,1,0,1,55,32,7,4,0.57,186,4,0
3771,46,3,5706,0,6.2,0.83,0,1,1,1,0,1,0,1,51,32,7,4,0.57,,0,0
4136,29,9,6169,0,5.7,1.25,1,1,1,1,0,1,0,1,52,32,8,5,0.63,191,4,0
2916,20,4,4375,0,8.5,0.25,1,1,1,1,0,1,0,1,57,32,13,9,0.69,192,8,1
720,7,2,1111,1,5.9,1.01,0,1,2,1,0,1,0,0,53,32,10,7,0.7,183,7,0
2699,42,6,4074,0,5.6,0.64,0,1,2,1,0,1,0,0,53,32,7,5,0.71,178,5,0
4057,47,4,6074,0,6.7,0.53,1,1,1,1,0,1,0,1,56,32,11,8,0.73,181,6,0
3362,24,6,5055,0,7.3,0.78,0,1,1,1,0,1,0,1,57,32,9,7,0.78,190,7,0
3999,46,9,6007,0,6.2,1.71,1,1,1,1,0,1,0,1,53,32,9,7,0.78,149,5,0
947,10,4,1452,1,5.4,0.3,0,1,1,1,0,1,0,1,55,32,9,7,0.78,187,5,1
392,4,2,609,1,8.2,0.8,0,1,1,1,0,1,0,1,53,32,9,7,0.78,197,7,1
4937,37,2,7450,0,5.5,1.39,1,1,1,1,0,1,0,1,55,32,6,5,0.83,181,4,0
5122,37,6,7727,0,5.5,0.71,1,1,1,1,0,1,0,1,53,32,7,6,0.86,191,6,1
1281,14,9,1941,1,7,1.06,0,1,1,1,0,1,0,1,51,32,7,6,0.86,188,6,1
2781,44,4,4198,0,5.1,0.41,0,1,1,1,0,1,0,1,51,32,8,7,0.88,173,7,0
2779,44,3,4195,0,5.1,0.73,0,1,1,1,0,1,0,1,54,32,8,7,0.88,,0,0
1835,46,3,2769,0,6.2,0.83,0,1,1,1,0,1,0,1,50,32,8,7,0.88,169,7,1
3971,46,1,5973,0,6.2,1.04,1,1,1,1,0,1,0,1,52,32,8,7,0.88,154,7,0
1531,17,1,2302,0,6.8,0.43,0,1,1,1,0,1,0,1,53,32,9,8,0.89,195,8,2
2053,34,6,3100,0,7.6,0.53,0,1,1,1,0,1,0,1,53,32,9,8,0.89,193,8,0
3354,24,6,5043,0,7.3,0.78,1,1,1,1,0,1,0,1,53,32,9,8,0.89,183,5,0
99,24,8,146,0,7.3,0.84,0,1,2,1,0,1,0,0,54,32,9,8,0.89,174,7,1
5309,42,2,8011,0,5.6,1.55,1,1,1,1,0,1,0,1,53,32,9,8,0.89,174,8,0
1275,14,4,1930,1,7,0.22,0,1,1,1,0,1,0,1,,32,9,8,0.89,,8,0
867,9,4,1337,1,4.9,0.27,1,1,2,1,0,1,0,0,54,32,9,8,0.89,188,8,2
1837,46,9,2771,0,6.2,1.71,0,1,1,1,0,1,0,1,52,32,10,9,0.9,172,9,0
2435,44,6,3704,0,5.1,0.38,0,1,1,1,0,1,0,1,49,32,5,5,1,189,5,0
4213,29,2,6288,0,5.7,1.23,1,1,1,1,0,1,0,1,50,32,5,5,1,191,5,0
4963,37,2,7485,0,5.5,1.39,1,1,1,1,0,1,0,1,51,32,5,5,1,181,5,0
910,8,5,1401,1,4.5,0.26,0,1,2,1,0,1,0,0,50,32,5,5,1,191,5,0
4354,46,8,6482,0,6.2,0.84,1,1,1,1,0,1,0,1,52,32,6,6,1,184,6,0
359,3,6,559,1,5.9,0.36,0,1,1,1,0,1,0,1,53,32,6,6,1,193,6,0
2418,41,7,3681,0,7,0.25,0,1,1,1,0,1,0,1,51,32,7,7,1,184,7,0
5331,44,6,8048,0,5.1,0.38,1,1,1,1,0,1,0,1,50,32,7,7,1,175,7,0
1536,17,1,2307,0,6.8,0.43,0,1,1,1,0,1,0,1,50,32,7,7,1,191,7,1
1851,31,6,2788,0,7.7,0.49,0,1,1,1,0,1,0,1,48,32,7,7,1,158,2,0
2482,41,3,3785,0,7,0.53,0,1,1,1,0,1,0,1,50,32,7,7,1,,0,0
4382,42,4,6524,0,5.6,0.54,1,1,1,1,0,1,0,1,53,32,7,7,1,200,7,1
5418,40,1,8170,0,5.5,0.82,1,1,1,1,0,1,0,1,52,32,7,7,1,138,0,0
3807,46,8,5746,0,6.2,0.84,0,1,1,1,0,1,0,1,50,32,7,7,1,170,7,0
3430,25,9,5151,0,6.5,1.33,1,1,1,1,0,1,0,1,55,32,7,7,1,203,4,0
4985,37,2,7528,0,5.5,1.39,1,1,1,1,0,1,0,1,54,32,7,7,1,190,7,1
3333,24,1,5012,0,7.3,1.47,1,1,1,1,0,1,0,1,55,32,7,7,1,189,7,0
2076,42,2,3144,0,5.6,1.55,0,1,1,1,0,1,0,1,52,32,7,7,1,197,7,0
5292,42,9,7982,0,5.6,1.79,1,1,2,1,0,1,0,0,52,32,7,7,1,194,7,1
422,4,1,654,1,8.2,1.32,1,1,1,1,0,1,0,1,53,32,7,7,1,195,7,1
2908,20,4,4366,0,8.5,0.25,1,1,2,1,0,1,0,0,52,32,8,8,1,185,8,1
2373,40,4,3622,0,5.5,0.38,0,1,1,1,0,1,0,1,52,32,8,8,1,177,8,1
3648,29,4,5528,0,5.7,0.48,1,1,1,1,0,1,0,1,52,32,8,8,1,193,8,0
4025,46,4,6040,0,6.2,0.51,1,1,1,1,0,1,0,1,51,32,8,8,1,189,8,0
4691,35,8,7044,0,6.9,0.73,1,1,1,1,0,1,0,1,51,32,8,8,1,180,8,0
2525,18,9,3841,0,5.8,1.03,0,1,1,1,0,1,0,1,52,32,8,8,1,185,7,0
4175,40,9,6226,0,5.5,1.14,1,1,1,1,0,1,0,1,50,32,8,8,1,174,5,0
1797,29,5,2721,0,5.7,1.27,0,1,1,1,0,1,0,1,52,32,8,8,1,174,8,0
4868,37,1,7335,0,5.5,1.32,1,1,1,1,0,1,0,1,55,32,8,8,1,,0,0
3169,24,1,4778,0,7.3,1.47,0,1,1,1,0,1,0,1,51,32,8,8,1,181,7,2
3220,24,1,4840,0,7.3,1.47,1,1,1,1,0,1,0,1,54,32,8,8,1,188,8,0
3332,24,2,5011,0,7.3,1.55,1,1,1,1,0,1,0,1,51,32,8,8,1,180,8,1
3400,24,2,5118,0,7.3,1.55,1,1,1,1,0,1,0,1,54,32,8,8,1,188,8,0
898,10,3,1385,1,5.4,0.27,1,1,1,1,0,1,0,1,52,32,8,8,1,193,7,0
1124,14,8,1716,1,7,0.3,0,1,2,1,0,1,0,0,52,32,8,8,1,197,8,1
1451,16,8,2189,1,5.7,0.41,0,1,1,1,0,1,0,1,56,32,8,8,1,191,1,0
614,6,8,950,1,6.7,0.49,0,1,1,1,0,1,0,1,50,32,8,8,1,193,8,1
978,12,9,1495,1,5.4,0.57,1,1,1,1,0,1,0,1,49,32,8,8,1,192,8,0
1424,15,2,2158,1,5.7,1.01,0,1,1,1,0,1,0,1,51,32,8,8,1,187,8,0
1478,16,1,2224,1,5.7,1.15,0,1,1,1,0,1,0,1,52,32,8,8,1,209,7,0
1441,16,1,2178,1,5.7,1.15,1,1,1,1,0,1,0,1,,32,8,8,1,,0,0
1018,10,1,1546,1,5.4,1.25,0,1,1,1,0,1,0,1,,32,8,8,1,,6,1
1194,12,1,1817,1,5.4,1.58,0,1,1,1,0,1,0,1,52,32,8,8,1,200,8,2
2503,18,3,3810,0,5.8,0.37,0,1,1,1,0,1,0,1,54,32,9,9,1,200,7,0
2258,40,4,3434,0,5.5,0.38,0,1,1,1,0,1,0,1,50,32,9,9,1,140,0,0
5312,42,4,8016,0,5.6,0.54,1,1,1,1,0,1,0,1,54,32,9,9,1,185,9,1
151,24,4,224,0,7.3,0.65,0,1,1,1,0,1,0,1,53,32,9,9,1,185,9,1
1366,17,5,2079,0,6.8,0.74,0,1,1,1,0,1,0,1,51,32,9,9,1,194,7,1
3485,25,9,5231,0,6.5,1.33,1,1,1,1,0,1,0,1,55,32,9,9,1,192,9,0
1612,42,9,2435,0,5.6,1.79,0,1,1,1,0,1,0,1,54,32,9,9,1,147,4,0
4081,47,9,6098,0,6.7,2.05,1,1,1,1,0,1,0,1,51,32,9,9,1,197,9,1
441,4,8,679,1,8.2,0.11,0,1,1,1,0,1,0,1,53,32,9,9,1,195,9,1
360,3,6,560,1,5.9,0.36,0,1,3,1,0,1,0,0,58,32,9,9,1,184,9,0
1210,12,9,1843,1,5.4,0.57,0,1,1,1,0,1,0,1,54,32,9,9,1,213,8,0
1406,15,5,2134,1,5.7,0.61,0,1,1,1,0,1,0,1,,32,9,9,1,,9,2
436,4,9,671,1,8.2,0.61,1,1,1,1,0,1,0,1,52,32,9,9,1,212,9,1
1463,16,9,2203,1,5.7,0.68,0,1,1,1,0,1,0,1,55,32,9,9,1,153,9,0
1256,14,9,1907,1,7,1.06,1,1,1,1,0,1,0,1,51,32,9,9,1,197,7,0
626,6,1,969,1,6.7,1.4,0,1,1,1,0,1,0,1,55,32,9,9,1,178,3,0
744,7,1,1149,1,5.9,1.5,1,1,2,1,0,1,0,0,55,32,9,9,1,182,9,0
1416,17,6,2147,0,6.8,0.24,0,1,1,1,0,1,0,1,54,32,10,10,1,192,8,1
1652,26,4,2500,0,7.5,0.3,0,1,1,1,0,1,0,1,54,32,10,10,1,185,10,2
5249,46,4,7922,0,6.2,0.51,1,1,1,1,0,1,0,1,53,32,10,10,1,191,10,0
3363,24,6,5056,0,7.3,0.78,0,1,1,1,0,1,0,1,55,32,10,10,1,188,8,1
3415,24,6,5135,0,7.3,0.78,1,1,1,1,0,1,0,1,55,32,10,10,1,178,10,4
3340,24,8,5021,0,7.3,0.84,1,1,1,1,0,1,0,1,55,32,10,10,1,190,9,0
3212,22,5,4829,0,7.4,0.92,0,1,1,1,0,1,0,1,51,32,10,10,1,177,10,0
3020,22,9,4546,0,7.4,0.95,1,1,1,1,0,1,0,1,54,32,10,10,1,182,10,0
3228,24,1,4850,0,7.3,1.47,1,1,1,1,0,1,0,1,53,32,10,10,1,175,10,0
3229,24,1,4851,0,7.3,1.47,1,1,1,1,0,1,0,1,56,32,10,10,1,204,7,0
1432,16,6,2166,1,5.7,0.07,1,1,1,1,0,1,0,1,54,32,10,10,1,201,8,0
1278,14,3,1933,1,7,0.23,0,1,1,1,0,1,0,1,57,32,10,10,1,179,8,0
1446,16,1,2183,1,5.7,1.15,0,1,1,1,0,1,0,1,,32,10,10,1,,0,0
1238,12,1,1881,1,5.4,1.58,0,1,1,1,0,1,0,1,51,32,10,10,1,195,9,2
3091,22,4,4659,0,7.4,0.42,1,1,1,1,0,1,0,1,55,32,11,11,1,188,10,0
3106,22,4,4680,0,7.4,0.42,1,1,1,1,0,1,0,1,54,32,11,11,1,186,11,0
1023,11,4,1552,1,7,0.16,1,1,2,1,0,1,0,0,55,32,11,11,1,,11,3
1046,11,3,1589,1,7,0.2,0,1,1,1,0,1,0,1,52,32,11,11,1,,0,0
524,6,8,824,1,6.7,0.49,0,1,1,1,0,1,0,1,53,32,11,11,1,,0,0
4028,46,4,6044,0,6.2,0.51,1,1,1,1,0,1,0,1,55,32,12,12,1,152,12,0
3086,22,3,4654,0,7.4,0.5,1,1,1,1,0,1,0,1,52,33,7,1,0.14,196,1,0
2341,42,1,3568,0,5.6,1.58,0,1,1,1,0,1,0,1,54,33,11,6,0.55,,0,0
847,9,4,1297,1,4.9,0.27,0,1,1,1,0,1,0,1,54,33,9,5,0.56,190,5,0
761,7,4,1173,1,5.9,0.22,0,1,1,1,0,1,0,1,52,33,7,5,0.71,187,5,0
4153,29,1,6192,0,5.7,1.47,1,1,1,1,0,1,0,1,53,33,8,6,0.75,,0,0
4197,29,1,6261,0,5.7,1.47,1,1,1,1,0,1,0,1,52,33,8,6,0.75,150,5,0
807,8,6,1233,1,4.5,0.27,0,1,1,1,0,1,0,1,52,33,8,6,0.75,,0,0
4390,42,1,6532,0,5.6,1.58,1,1,1,1,0,1,0,1,57,33,9,7,0.78,,0,0
1009,10,5,1536,1,5.4,0.57,0,1,1,1,0,1,0,1,55,33,9,7,0.78,210,5,0
1436,16,2,2171,1,5.7,1.34,0,1,1,1,0,1,0,1,56,33,10,8,0.8,180,6,1
3645,29,4,5522,0,5.7,0.48,1,1,1,1,0,1,0,1,51,33,6,5,0.83,191,5,1
4151,29,3,6190,0,5.7,0.6,1,1,1,1,0,1,0,1,53,33,6,5,0.83,190,4,0
2438,44,8,3707,0,5.1,0.84,0,1,1,1,0,1,0,1,56,33,6,5,0.83,188,4,2
892,9,4,1376,1,4.9,0.27,0,1,1,1,0,1,0,1,56,33,6,5,0.83,,0,0
3273,23,8,4922,0,7.8,0.49,1,1,1,1,0,1,0,1,53,33,7,6,0.86,195,6,0
1205,12,6,1837,1,5.4,0.38,0,1,1,1,0,1,0,1,52,33,7,6,0.86,203,6,0
1428,16,8,2162,1,5.7,0.41,1,1,1,1,0,1,0,1,52,33,7,6,0.86,167,6,0
565,10,5,877,1,5.4,0.57,1,1,1,1,0,1,0,1,55,33,7,6,0.86,210,5,2
3379,25,6,5079,0,6.5,0.36,1,1,1,1,0,1,0,1,57,33,8,7,0.88,187,7,0
5437,40,4,8204,0,5.5,0.38,1,1,1,1,0,1,0,1,53,33,8,7,0.88,183,1,0
3138,23,6,4718,0,7.8,0.38,1,1,2,1,0,1,0,0,54,33,8,7,0.88,,0,0
3080,22,8,4647,0,7.4,0.6,1,1,1,1,0,1,0,1,54,33,8,7,0.88,190,7,1
4785,35,6,7199,0,6.9,0.7,1,1,1,1,0,1,0,1,52,33,8,7,0.88,177,7,1
349,3,4,544,1,5.9,0.3,0,1,1,1,0,1,0,1,53,33,8,7,0.88,199,7,1
1119,13,8,1708,1,6,0.32,0,1,1,1,0,1,0,1,58,33,8,7,0.88,202,6,0
4143,29,6,6179,0,5.7,0.47,1,1,1,1,0,1,0,1,56,33,9,8,0.89,170,7,0
4162,29,4,6207,0,5.7,0.48,1,1,1,1,0,1,0,1,55,33,9,8,0.89,184,8,0
5284,42,4,7969,0,5.6,0.54,1,1,1,1,0,1,0,1,53,33,9,8,0.89,189,8,1
2686,47,6,4061,0,6.7,0.68,0,1,1,1,0,1,0,1,53,33,9,8,0.89,188,8,0
4775,37,3,7186,0,5.5,0.87,1,1,1,1,0,1,0,1,56,33,9,8,0.89,201,8,1
590,5,2,914,1,5.6,1.76,0,1,2,1,0,1,0,0,53,33,9,8,0.89,192,8,0
3010,22,4,4528,0,7.4,0.42,1,1,1,1,0,1,0,1,55,33,10,9,0.9,187,9,0
2859,18,8,4291,0,5.8,0.54,1,1,1,1,0,1,0,1,50,33,5,5,1,185,3,0
4769,37,6,7175,0,5.5,0.71,1,1,1,1,0,1,0,1,54,33,6,6,1,,0,0
4921,37,6,7430,0,5.5,0.71,1,1,1,1,0,1,0,1,57,33,6,6,1,182,6,0
96,24,8,143,0,7.3,0.84,0,1,1,1,0,1,0,1,54,33,6,6,1,186,5,0
203,25,9,309,0,6.5,1.33,0,1,1,1,0,1,0,1,54,33,6,6,1,201,6,0
1282,14,9,1942,1,7,1.06,0,1,1,1,0,1,0,1,49,33,6,6,1,,0,0
1195,12,1,1818,1,5.4,1.58,0,1,1,1,0,1,0,1,51,33,6,6,1,196,6,0
1755,29,4,2664,0,5.7,0.48,0,1,1,1,0,1,0,1,52,33,7,7,1,187,7,1
2406,40,8,3667,0,5.5,0.51,0,1,1,1,0,1,0,1,51,33,7,7,1,178,7,2
5290,42,4,7978,0,5.6,0.54,1,1,1,1,0,1,0,1,50,33,7,7,1,195,7,1
2274,35,8,3462,0,6.9,0.73,0,1,1,1,0,1,0,1,52,33,7,7,1,179,6,0
3338,24,6,5019,0,7.3,0.78,1,1,1,1,0,1,0,1,52,33,7,7,1,,0,0
2483,41,9,3786,0,7,1.14,0,1,3,1,0,1,0,0,52,33,7,7,1,191,2,1
4680,35,1,7029,0,6.9,1.25,1,1,1,1,0,1,0,1,52,33,7,7,1,184,6,1
1726,29,1,2615,0,5.7,1.47,0,1,1,1,0,1,0,1,51,33,7,7,1,172,7,0
2145,35,9,3262,0,6.9,1.75,0,1,1,1,0,1,0,1,51,33,7,7,1,152,4,0
2147,35,9,3265,0,6.9,1.75,0,1,1,1,0,1,0,1,51,33,7,7,1,192,7,3
2526,18,3,3842,0,5.8,0.37,0,1,1,1,0,1,0,1,53,33,8,8,1,196,8,2
3437,25,4,5161,0,6.5,0.39,1,1,1,1,0,1,0,1,60,33,8,8,1,188,7,1
